category,status,mls_number,price,listing_class,property_type,address,city,zip,area,bedrooms,full_baths,half_baths,hoa_monthly
withdrawn,WITHDRAWN,2507464,"$80,000",LAND,Residential Lot,TBD Highway 308,Galivants Ferry,29544,13A Aynor Area--North of Rt 22 & West of 410,,,,
withdrawn,WITHDRAWN,2507463,"$80,000",LAND,Residential Lot,TBD Highway 308,Galivants Ferry,29544,13A Aynor Area--North of Rt 22 & West of 410,,,,
withdrawn,WITHDRAWN,2507461,"$80,000",LAND,Residential Lot,TBD Highway 308,Galivants Ferry,29544,13A Aynor Area--North of Rt 22 & West of 410,,,,
withdrawn,WITHDRAWN,2507460,"$80,000",LAND,Residential Lot,TBD Highway 308,Galivants Ferry,29544,13A Aynor Area--North of Rt 22 & West of 410,,,,
withdrawn,WITHDRAWN,2507457,"$80,000",LAND,Residential Lot,TBD Highway 308,Galivants Ferry,29544,13A Aynor Area--North of Rt 22 & West of 410,,,,
withdrawn,WITHDRAWN,2517588,"$81,000",LAND,Residential Lot,TBD Vance Ln.,Nichols,29581,01A Loris Area--West of Loris & North of HWY 9,,,,
withdrawn,WITHDRAWN,2517584,"$84,000",RESIDENTIAL,Detached,7330 Hwy 9,Nichols,29581,01A Loris Area--West of Loris & North of HWY 9,2,1,0,$0
withdrawn,WITHDRAWN,2607776,"$90,000",LAND,Acreage,2647 Allen Dew Rd.,Conway,29527,22A Conway Area--Southwest side of Conway between 378 and 701,,,,
withdrawn,WITHDRAWN,2520828,"$90,000",LAND,Residential Lot,3655 W Bear Grass Rd.,Loris,29569,03B Loris to Longs Area--North of 9 between Loris & Longs,,,,
withdrawn,WITHDRAWN,2602693,"$99,950",CONDO/TOWNHOUSE,Condo,615 Carter Ln.,Conway,29526,23A Conway Area--South of Conway between 501 & Wacc. River,2,1,0,$300
withdrawn,WITHDRAWN,2521581,"$110,000",CONDO/TOWNHOUSE,Condo,1501 S Ocean Blvd.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,Efficiency,1,0,$616
withdrawn,WITHDRAWN,2515615,"$110,000",CONDO/TOWNHOUSE,Condo,500 Fairway Village Dr.,Myrtle Beach,29588,26A Myrtle Beach Area--south of 544 & west of 17 bypass M.I. Horry County,1,1,1,$336
withdrawn,WITHDRAWN,2507915,"$114,550",CONDO/TOWNHOUSE,Condo,1105 S Ocean Blvd.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,1,1,0,"$1,327"
withdrawn,WITHDRAWN,2512806,"$115,000",CONDO/TOWNHOUSE,Condo,411 Cambridge Circle,Murrells Inlet,29576,28C Garden City Extension to merging of 17 Business & Bypass,1,1,0,$185
withdrawn,WITHDRAWN,2604155,"$119,000",CONDO/TOWNHOUSE,Garage,120 Staton Ln.,Longs,29568,03A Longs to Little River Area--North of 9 between Waccamaw River & Rt. 57,,,,
withdrawn,WITHDRAWN,2511890,"$119,500",RESIDENTIAL,Manufactured Leased Land,1065 Palm Dr.,Conway,29526,10A Conway to Myrtle Beach Area--between 90 & waterway Redhill/Grande Dunes,3,2,0,$0
withdrawn,WITHDRAWN,2526372,"$119,921",CONDO/TOWNHOUSE,Condo,1881 Colony Dr.,Surfside Beach,29575,28A Surfside Area--Surfside Triangle 544 to Glenns Bay,1,1,0,$417
withdrawn,WITHDRAWN,2519842,"$120,999",CONDO/TOWNHOUSE,Condo,6900 N Ocean Blvd.,Myrtle Beach,29572,16D Myrtle Beach Area--48th Ave N to 79th Ave N,Efficiency,1,0,$636
withdrawn,WITHDRAWN,2529954,"$123,000",CONDO/TOWNHOUSE,Condo,6804 N Ocean Blvd.,Myrtle Beach,29572,16D Myrtle Beach Area--48th Ave N to 79th Ave N,1,1,0,$938
withdrawn,WITHDRAWN,2522565,"$124,000",CONDO/TOWNHOUSE,Condo,2001 S Ocean Blvd.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,1,1,0,$902
withdrawn,WITHDRAWN,2600472,"$126,900",CONDO/TOWNHOUSE,Condo,2005 Greens Blvd.,Myrtle Beach,29577,16F Myrtle Beach Area--10th Ave N to 29th Ave N,2,2,0,$300
withdrawn,WITHDRAWN,2523104,"$130,000",RESIDENTIAL,Manufactured with Land,1727 Mineral Springs Rd.,Conway,29527,22A Conway Area--Southwest side of Conway between 378 and 701,3,2,0,$0
withdrawn,WITHDRAWN,2528948,"$130,000",CONDO/TOWNHOUSE,Condo,2310 N Ocean Blvd.,Myrtle Beach,29577,16F Myrtle Beach Area--10th Ave N to 29th Ave N,1,1,0,$850
withdrawn,WITHDRAWN,2600043,"$134,000",CONDO/TOWNHOUSE,Condo,201 74th Ave. N,Myrtle Beach,29572,16D Myrtle Beach Area--48th Ave N to 79th Ave N,Efficiency,1,0,$865
withdrawn,WITHDRAWN,2606196,"$134,900",COMMERCIAL/INDUSTRIAL,Business,1717 Racepath Ave.,Conway,29527,21A Conway central between 501 & 701 / north of 501,,,,
withdrawn,WITHDRAWN,2526177,"$139,000",LAND,Acreage,TBD Ole Maple St.,Loris,29569,06A Loris to Conway Area--South of Loris above Rt. 22,,,,
withdrawn,WITHDRAWN,2512802,"$139,900",CONDO/TOWNHOUSE,Condo,411 Cambridge Circle,Murrells Inlet,29576,28C Garden City Extension to merging of 17 Business & Bypass,2,2,0,$380
withdrawn,WITHDRAWN,2523644,"$139,900",CONDO/TOWNHOUSE,Condo,2001 S Ocean Blvd.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,1,1,0,$902
withdrawn,WITHDRAWN,2524232,"$139,989",RESIDENTIAL,Detached,5724 Norton Rd.,Green Sea,29545,01A Loris Area--West of Loris & North of HWY 9,3,1,0,$0
withdrawn,WITHDRAWN,2601054,"$139,999",RESIDENTIAL,Detached,1717 Racepath Ave.,Conway,29527,21E Conway central--East edge of Conway / north & south of 501,1,1,0,$0
withdrawn,WITHDRAWN,2524794,"$139,999",COMMERCIAL/INDUSTRIAL,Business,1717 Racepath Ave.,Conway,29527,21E Conway central--East edge of Conway / north & south of 501,,,,
withdrawn,WITHDRAWN,2524024,"$140,000",CONDO/TOWNHOUSE,Condo,1105 S Ocean Blvd.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,1,1,0,"$1,327"
withdrawn,WITHDRAWN,2601593,"$144,900",CONDO/TOWNHOUSE,Condo,4218 Pinehurst Circle,Little River,29566,04B Little River Area--North of Hwy 9,2,2,0,$484
withdrawn,WITHDRAWN,2529635,"$146,000",CONDO/TOWNHOUSE,Condo,6703 Jefferson Pl.,Myrtle Beach,29577,16D Myrtle Beach Area--48th Ave N to 79th Ave N,2,1,1,$503
withdrawn,WITHDRAWN,2604878,"$149,900",RESIDENTIAL,Manufactured Leased Land,247 Air Stream Dr.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,3,2,0,$0
withdrawn,WITHDRAWN,2316566,"$149,900",CONDO/TOWNHOUSE,Condo,200 Maison Dr.,Myrtle Beach,29572,16B Myrtle Beach Area--Arcadian,1,1,0,$536
withdrawn,WITHDRAWN,2603349,"$149,999",CONDO/TOWNHOUSE,Condo,421 Cambridge Circle,Murrells Inlet,29576,28C Garden City Extension to merging of 17 Business & Bypass,2,2,0,$395
withdrawn,WITHDRAWN,2407717,"$150,000",CONDO/TOWNHOUSE,Condo,1200 N Ocean Blvd.,Myrtle Beach,29577,16F Myrtle Beach Area--10th Ave N to 29th Ave N,Efficiency,1,0,"$1,053"
withdrawn,WITHDRAWN,2605745,"$150,000",RESIDENTIAL,Detached,1257 Park Hill Dr.,Conway,29526,21C Conway central between Long Ave & 905 / north of 501,3,1,0,$0
withdrawn,WITHDRAWN,2605432,"$150,000",RESIDENTIAL,Detached,913 White St.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,4,2,0,$0
withdrawn,WITHDRAWN,2601296,"$152,900",CONDO/TOWNHOUSE,Condo,3681 Clay Pond Village Ln.,Myrtle Beach,29579,24B Myrtle Beach Area-- south of 501 between Burcale & waterway,2,2,0,$370
withdrawn,WITHDRAWN,2515809,"$153,333",CONDO/TOWNHOUSE,Condo,1101 2nd Ave. N,Surfside Beach,29575,28A Surfside Area--Surfside Triangle 544 to Glenns Bay,2,2,2,$255
withdrawn,WITHDRAWN,2420556,"$154,000",CONDO/TOWNHOUSE,Condo,2401 Ocean Blvd. S,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,Efficiency,1,0,$694
withdrawn,WITHDRAWN,2509284,"$154,900",CONDO/TOWNHOUSE,Condo,6900 N Ocean Blvd.,Myrtle Beach,29579,16D Myrtle Beach Area--48th Ave N to 79th Ave N,1,1,0,$872
withdrawn,WITHDRAWN,2510108,"$155,000",LAND,Acreage,6.84 Acs Kates Bay Hwy.,Conway,29527,22A Conway Area--Southwest side of Conway between 378 and 701,,,,
withdrawn,WITHDRAWN,2515830,"$157,500",CONDO/TOWNHOUSE,Condo,6702 Jefferson Pl.,Myrtle Beach,29572,16D Myrtle Beach Area--48th Ave N to 79th Ave N,2,1,1,$347
withdrawn,WITHDRAWN,2514750,"$158,000",CONDO/TOWNHOUSE,Condo,2498 Coastline Ct.,Murrells Inlet,29576,28B Surfside Area-Glensbay to GC Connector,2,2,0,$515
withdrawn,WITHDRAWN,2600888,"$158,000",LAND,Residential Lot,TBD McDowell Shortcut Rd.,Murrells Inlet,29576,27B Murrells Inlet - Horry County,,,,
withdrawn,WITHDRAWN,2528021,"$159,000",CONDO/TOWNHOUSE,Condo,1206 Tiffany Ln.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,2,2,0,$365
withdrawn,WITHDRAWN,2601015,"$159,900",CONDO/TOWNHOUSE,Condo,3015 Old Bryan Dr.,Myrtle Beach,29577,16E Myrtle Beach Area--29th Ave N to 48th Ave N,2,2,0,$450
withdrawn,WITHDRAWN,2530058,"$160,000",RESIDENTIAL,Manufactured with Land,117 Ranchette Circle,Myrtle Beach,29588,19A Myrtle Beach Area--Socastee,3,2,0,$7
withdrawn,WITHDRAWN,2523361,"$164,999",CONDO/TOWNHOUSE,Condo,4860 Carnation Circle,Myrtle Beach,29577,16D Myrtle Beach Area--48th Ave N to 79th Ave N,1,1,1,$225
withdrawn,WITHDRAWN,2603962,"$170,000",CONDO/TOWNHOUSE,Condo,201 Landing Rd.,North Myrtle Beach,29582,11F North Myrtle Beach Area--between Hwy 17 and waterway,1,1,0,$333
withdrawn,WITHDRAWN,2601496,"$170,000",CONDO/TOWNHOUSE,Condo,6000 N Ocean Blvd.,North Myrtle Beach,29582,11A North Myrtle Beach Area--Cherry Grove,2,2,0,"$1,318"
withdrawn,WITHDRAWN,2517919,"$174,000",CONDO/TOWNHOUSE,Condo,2401 Ocean Blvd. S,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,1,1,0,$930
withdrawn,WITHDRAWN,2604603,"$174,900",CONDO/TOWNHOUSE,Condo,102 Scotch Broom Dr.,Little River,29566,04B Little River Area--North of Hwy 9,2,2,0,$306
withdrawn,WITHDRAWN,2515049,"$175,000",CONDO/TOWNHOUSE,Condo,5050 Windsor Green Way,Myrtle Beach,29579,10B Myrtle Beach Area--Carolina Forest,3,2,0,$639
withdrawn,WITHDRAWN,2522349,"$179,900",CONDO/TOWNHOUSE,Condo,214 Maison Dr.,Myrtle Beach,29572,16B Myrtle Beach Area--Arcadian,1,1,0,$536
withdrawn,WITHDRAWN,2521558,"$179,900",LAND,Residential Lot,1310 Mariners Rest Dr.,North Myrtle Beach,29582,11F North Myrtle Beach Area--between Hwy 17 and waterway,,,,
withdrawn,WITHDRAWN,2525092,"$179,950",CONDO/TOWNHOUSE,Condo,3700 Golf Colony Lane,Little River,29566,04B Little River Area--North of Hwy 9,1,2,0,$345
withdrawn,WITHDRAWN,2602929,"$180,000",CONDO/TOWNHOUSE,Condo,120 Fountain Pointe Ln.,Myrtle Beach,29579,24B Myrtle Beach Area-- south of 501 between Burcale & waterway,3,2,0,$250
withdrawn,WITHDRAWN,2527585,"$182,500",LAND,Residential Lot,1103 East Isle of Palms Ave.,Myrtle Beach,29579,10B Myrtle Beach Area--Carolina Forest,,,,
withdrawn,WITHDRAWN,2519770,"$189,000",RESIDENTIAL,Manufactured with Land,3025 Shalimar Dr.,Conway,29526,10A Conway to Myrtle Beach Area--between 90 & waterway Redhill/Grande Dunes,2,2,0,$0
withdrawn,WITHDRAWN,2508711,"$189,000",CONDO/TOWNHOUSE,Condo,120 N Dogwood Dr. N,Murrells Inlet,29576,27A Garden City Mainland & Pennisula,1,1,0,$400
withdrawn,WITHDRAWN,2401023,"$189,000",RESIDENTIAL,Manufactured Leased Land,2700 Capricorn Dr.,Myrtle Beach,29575,16J Myrtle Beach Area--includes Prestwick & Lakewood,3,2,0,$0
withdrawn,WITHDRAWN,2428816,"$189,500",CONDO/TOWNHOUSE,Condo,1105 S Ocean Blvd.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,1,1,0,"$1,483"
withdrawn,WITHDRAWN,2506580,"$189,900",CONDO/TOWNHOUSE,Condo,901 West Port Dr.,North Myrtle Beach,29582,11F North Myrtle Beach Area--between Hwy 17 and waterway,2,2,0,$420
withdrawn,WITHDRAWN,2525345,"$189,999",CONDO/TOWNHOUSE,Condo,6001 N Ocean Blvd.,North Myrtle Beach,29582,11A North Myrtle Beach Area--Cherry Grove,2,2,0,"$1,456"
withdrawn,WITHDRAWN,2605663,"$190,000",RESIDENTIAL,Detached,1742 John St.,Conway,29527,21E Conway central--East edge of Conway / north & south of 501,3,2,0,$0
withdrawn,WITHDRAWN,2529832,"$190,000",CONDO/TOWNHOUSE,Condo,2258 Huntingdon Dr.,Surfside Beach,29575,28B Surfside Area-Glensbay to GC Connector,3,2,0,$416
withdrawn,WITHDRAWN,2514331,"$193,900",CONDO/TOWNHOUSE,Condo,4687 Wild Iris Dr.,Myrtle Beach,29577,16E Myrtle Beach Area--29th Ave N to 48th Ave N,2,2,0,$509
withdrawn,WITHDRAWN,2529269,"$194,500",CONDO/TOWNHOUSE,Condo,111 Fountain Pointe Ln.,Myrtle Beach,29579,24B Myrtle Beach Area-- south of 501 between Burcale & waterway,3,2,0,$250
withdrawn,WITHDRAWN,2601062,"$194,900",CONDO/TOWNHOUSE,Condo,415 Ocean Creek Dr.,Myrtle Beach,29572,16A Myrtle Beach Area--Briarcliffe,1,1,1,$787
withdrawn,WITHDRAWN,2602115,"$195,000",CONDO/TOWNHOUSE,Condo,6804 N Ocean Blvd.,Myrtle Beach,29572,16D Myrtle Beach Area--48th Ave N to 79th Ave N,1,1,0,$993
withdrawn,WITHDRAWN,2522806,"$197,900",RESIDENTIAL,Manufactured Leased Land,3231 Pecan Trail,Murrells Inlet,29576,28C Garden City Extension to merging of 17 Business & Bypass,2,2,0,$0
withdrawn,WITHDRAWN,2529542,"$198,000",CONDO/TOWNHOUSE,Condo,1278 River Oak Dr.,Myrtle Beach,29579,10B Myrtle Beach Area--Carolina Forest,3,2,0,$424
withdrawn,WITHDRAWN,2606616,"$199,000",RESIDENTIAL,Detached,6590 Eagle Creek Dr.,Myrtle Beach,29588,26A Myrtle Beach Area--south of 544 & west of 17 bypass M.I. Horry County,2,2,0,$95
withdrawn,WITHDRAWN,2507470,"$199,500",LAND,Residential Lot,TBD Highway 308,Galivants Ferry,29544,13A Aynor Area--North of Rt 22 & West of 410,,,,
withdrawn,WITHDRAWN,2507467,"$199,500",LAND,Residential Lot,TBD Highway 308,Galivants Ferry,29544,13A Aynor Area--North of Rt 22 & West of 410,,,,
withdrawn,WITHDRAWN,2601667,"$199,500",CONDO/TOWNHOUSE,Townhouse,1210 Pinegrove Dr.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,2,1,1,$150
withdrawn,WITHDRAWN,2604597,"$199,900",RESIDENTIAL,Manufactured with Land,126 Oak Log Lake Rd.,Conway,29526,21C Conway central between Long Ave & 905 / north of 501,3,2,0,$0
withdrawn,WITHDRAWN,2601321,"$199,900",CONDO/TOWNHOUSE,Condo,5523 N Ocean Blvd.,Myrtle Beach,29577,16D Myrtle Beach Area--48th Ave N to 79th Ave N,1,1,0,"$1,011"
withdrawn,WITHDRAWN,2526804,"$199,900",CONDO/TOWNHOUSE,Condo,503 Pinewood Rd.,Myrtle Beach,29577,16D Myrtle Beach Area--48th Ave N to 79th Ave N,2,1,1,$100
withdrawn,WITHDRAWN,2603140,"$199,990",CONDO/TOWNHOUSE,Condo,2226 Clearwater Dr.,Surfside Beach,29575,28B Surfside Area-Glensbay to GC Connector,3,2,0,$448
withdrawn,WITHDRAWN,2604164,"$200,000",CONDO/TOWNHOUSE,Condo,1304 N Ocean Blvd.,Myrtle Beach,29577,16F Myrtle Beach Area--10th Ave N to 29th Ave N,2,2,0,"$1,379"
withdrawn,WITHDRAWN,2515183,"$204,500",CONDO/TOWNHOUSE,Townhouse,951 Plantation Dr.,Little River,29566,04B Little River Area--North of Hwy 9,2,2,1,$165
withdrawn,WITHDRAWN,2525904,"$204,900",RESIDENTIAL,Manufactured Leased Land,61 Saxon Ct.,Murrells Inlet,29576,40A Murrells Inlet - Georgetown County,3,2,0,$0
withdrawn,WITHDRAWN,2601723,"$207,000",CONDO/TOWNHOUSE,Condo,116 Olde Towne Way,Myrtle Beach,29588,19A Myrtle Beach Area--Socastee,3,2,1,$435
withdrawn,WITHDRAWN,2603728,"$208,000",CONDO/TOWNHOUSE,Condo,106 Butkus Dr.,Myrtle Beach,29588,19A Myrtle Beach Area--Socastee,3,2,0,$475
withdrawn,WITHDRAWN,2519854,"$210,000",RESIDENTIAL,Manufactured with Land,3824 Wayside Rd.,Conway,29527,20A Conway Area--West edge of Conway between 501 & 378,3,2,0,$0
withdrawn,WITHDRAWN,2528148,"$210,500",CONDO/TOWNHOUSE,Townhouse,564 Uniola Dr.,Myrtle Beach,29579,10B Myrtle Beach Area--Carolina Forest,2,2,1,$360
withdrawn,WITHDRAWN,2601147,"$219,844",CONDO/TOWNHOUSE,Townhouse,1037 Stanton Pl.,Myrtle Beach,29579,10B Myrtle Beach Area--Carolina Forest,2,2,1,$432
withdrawn,WITHDRAWN,2522369,"$220,000",RESIDENTIAL,Manufactured with Land,1073 Hyatt Ave.,Murrells Inlet,29576,40A Murrells Inlet - Georgetown County,2,2,0,$0
withdrawn,WITHDRAWN,2426926,"$223,500",CONDO/TOWNHOUSE,Condo,201 S Ocean Blvd.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,1,1,0,$775
withdrawn,WITHDRAWN,2525804,"$224,000",RESIDENTIAL,Detached,1011 Tin Top Alley,Conway,29527,21D Conway central between 501& 9th Ave / south of 501,3,2,0,$0
withdrawn,WITHDRAWN,2525803,"$224,000",RESIDENTIAL,Detached,1009 Tin Top Alley,Conway,29527,21D Conway central between 501& 9th Ave / south of 501,3,2,0,$0
withdrawn,WITHDRAWN,2606299,"$224,899",CONDO/TOWNHOUSE,Townhouse,2720 Mercer Dr.,Conway,29526,21C Conway central between Long Ave & 905 / north of 501,3,2,1,$374
withdrawn,WITHDRAWN,2601138,"$224,900",CONDO/TOWNHOUSE,Condo,2701 S Ocean Blvd.,North Myrtle Beach,29582,11C North Myrtle Beach Area--Crescent Beach,1,1,0,$578
withdrawn,WITHDRAWN,2523417,"$224,900",CONDO/TOWNHOUSE,Condo,1242 River Oaks Dr.,Myrtle Beach,29579,10B Myrtle Beach Area--Carolina Forest,2,2,0,$410
withdrawn,WITHDRAWN,2603217,"$225,000",CONDO/TOWNHOUSE,Condo,415 Ocean Creek Dr.,Myrtle Beach,29572,16A Myrtle Beach Area--Briarcliffe,1,1,1,$642
withdrawn,WITHDRAWN,2528353,"$225,000",CONDO/TOWNHOUSE,Condo,508 Colonial Trace Dr.,Longs,29568,03A Longs to Little River Area--North of 9 between Waccamaw River & Rt. 57,3,2,0,$531
withdrawn,WITHDRAWN,2522056,"$229,000",CONDO/TOWNHOUSE,Condo,5308 N Ocean Blvd.,Myrtle Beach,29577,16D Myrtle Beach Area--48th Ave N to 79th Ave N,1,1,0,$440
withdrawn,WITHDRAWN,2600806,"$229,500",RESIDENTIAL,Manufactured with Land,8122 Shady Grove Rd.,Myrtle Beach,29588,26A Myrtle Beach Area--south of 544 & west of 17 bypass M.I. Horry County,3,2,0,$35
withdrawn,WITHDRAWN,2529365,"$229,900",CONDO/TOWNHOUSE,Condo,4691 Wild Iris Dr.,Myrtle Beach,29577,16E Myrtle Beach Area--29th Ave N to 48th Ave N,2,2,0,$509
withdrawn,WITHDRAWN,2517678,"$233,000",RESIDENTIAL,Manufactured with Land,8627 Bragg Dr.,Myrtle Beach,29588,26A Myrtle Beach Area--south of 544 & west of 17 bypass M.I. Horry County,3,2,0,$17
withdrawn,WITHDRAWN,2523452,"$234,000",CONDO/TOWNHOUSE,Condo,601 Mitchell Dr.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,2,2,0,$576
withdrawn,WITHDRAWN,2606117,"$235,000",RESIDENTIAL,Semi-Detached,816 Wilshire Ln.,Murrells Inlet,29576,26A Myrtle Beach Area--south of 544 & west of 17 bypass M.I. Horry County,2,2,1,$450
withdrawn,WITHDRAWN,2603787,"$235,000",RESIDENTIAL,Manufactured with Land,726 Oliver Dr.,Murrells Inlet,29576,28B Surfside Area-Glensbay to GC Connector,3,2,0,$13
withdrawn,WITHDRAWN,2601098,"$235,777",CONDO/TOWNHOUSE,Condo,2711 S Ocean Blvd.,North Myrtle Beach,29582,11C North Myrtle Beach Area--Crescent Beach,1,1,0,$578
withdrawn,WITHDRAWN,2602738,"$235,900",CONDO/TOWNHOUSE,Condo,822 Sail Ln.,Murrells Inlet,29576,26A Myrtle Beach Area--south of 544 & west of 17 bypass M.I. Horry County,3,2,0,$417
withdrawn,WITHDRAWN,2524908,"$237,990",CONDO/TOWNHOUSE,Townhouse,385 Myrtle Meadows Dr,Conway,29526,23A Conway Area--South of Conway between 501 & Wacc. River,3,2,1,$161
withdrawn,WITHDRAWN,2528984,"$239,900",CONDO/TOWNHOUSE,Townhouse,1241 Shoebridge Dr.,Myrtle Beach,29579,10B Myrtle Beach Area--Carolina Forest,2,2,1,$360
withdrawn,WITHDRAWN,2529812,"$240,000",CONDO/TOWNHOUSE,Townhouse,500 Eagle Way,Little River,29566,04B Little River Area--North of Hwy 9,3,3,0,$469
withdrawn,WITHDRAWN,2527188,"$244,900",RESIDENTIAL,Detached Leased Land,3012 Thoroughfare Ct,Conway,29526,23A Conway Area--South of Conway between 501 & Wacc. River,3,2,0,$0
withdrawn,WITHDRAWN,2605959,"$244,900",CONDO/TOWNHOUSE,Condo,619 Woodmoor Dr.,Murrells Inlet,29576,28C Garden City Extension to merging of 17 Business & Bypass,3,2,0,$424
withdrawn,WITHDRAWN,2528165,"$249,000",CONDO/TOWNHOUSE,Condo,512 35th Ave. N,Myrtle Beach,29577,16E Myrtle Beach Area--29th Ave N to 48th Ave N,3,2,0,$320
withdrawn,WITHDRAWN,2526469,"$249,800",CONDO/TOWNHOUSE,Condo,4648 Fringetree Dr.,Murrells Inlet,29576,40A Murrells Inlet - Georgetown County,3,2,0,$563
withdrawn,WITHDRAWN,2524297,"$249,950",RESIDENTIAL,Detached,2610 Temperance Dr.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,3,2,0,$30
withdrawn,WITHDRAWN,2525236,"$251,900",RESIDENTIAL,Manufactured with Land,212 Captains Dr.,Little River,29566,04B Little River Area--North of Hwy 9,3,2,0,$30
withdrawn,WITHDRAWN,2529127,"$252,500",RESIDENTIAL,Manufactured with Land,3670 Pecan St.,Little River,29566,03A Longs to Little River Area--North of 9 between Waccamaw River & Rt. 57,3,2,0,$0
withdrawn,WITHDRAWN,2523615,"$254,900",CONDO/TOWNHOUSE,Condo,90 Ella Kinley Circle,Myrtle Beach,29588,26A Myrtle Beach Area--south of 544 & west of 17 bypass M.I. Horry County,2,2,0,$348
withdrawn,WITHDRAWN,2526918,"$255,000",CONDO/TOWNHOUSE,Condo,4840 Moss Creek Loop,Murrells Inlet,29576,40A Murrells Inlet - Georgetown County,3,2,1,$732
withdrawn,WITHDRAWN,2521624,"$255,000",RESIDENTIAL,Detached,232 Oak Lea Dr.,Conway,29526,15B Conway Area--East edge of Conway north of Old Reaves Ferry Rd.,3,2,0,$0
withdrawn,WITHDRAWN,2419509,"$255,000",CONDO/TOWNHOUSE,Condo,6001 N Ocean Blvd.,North Myrtle Beach,29582,11A North Myrtle Beach Area--Cherry Grove,2,2,0,"$1,318"
withdrawn,WITHDRAWN,2523908,"$259,900",CONDO/TOWNHOUSE,Condo,627 Bonaventure Dr.,Myrtle Beach,29577,16G Myrtle Beach Area--Southern Limit to 10TH Ave N,3,2,0,$419
